Valor_Total_Declarado,Idade_Posse,Municipio,Partido,UF_Nascimento,Genero,Grau_Instrucao,Estado_Civil,Declar_Racial,Reeleicao,Declar_Bens,Situacao
-0.1807674282530317,1.8490345030441064,1,2,1,0,5,1,3,0,1,0
-0.34967965334141565,0.7098297891457772,4,2,1,0,3,1,3,0,1,0
0.000621698648559305,1.9439682292023004,1,2,2,0,3,3,4,0,1,0
-0.14273313511800687,2.323703133835077,4,1,2,0,5,1,4,0,1,0
-0.4040121923064382,0.8996972414621653,4,2,1,0,2,1,3,0,1,0
-0.4040121923064382,0.04529370603841849,4,2,1,0,2,0,3,0,1,0
-0.054751271161280105,-0.5243086509107461,4,1,2,0,2,1,3,0,1,0
-0.34967965334141565,0.614896062987583,1,2,2,0,1,0,4,0,1,0
-0.28416282730813713,-0.429374924752552,4,2,1,0,7,1,3,0,1,0
-0.34199975784715864,0.2351611583548067,1,2,1,0,5,0,1,0,1,0
0.25094935991148193,0.7098297891457772,4,2,1,0,5,1,3,0,1,1
-0.36267056933358516,1.8490345030441064,2,1,1,0,3,1,3,0,1,0
0.21830877052031536,-0.04964002011977561,4,1,2,0,3,0,3,0,1,0
0.422820267150623,0.42502861067119485,0,1,1,0,5,1,3,0,1,0
-0.34967965334141565,0.3300948845130008,4,2,1,0,4,0,4,0,1,0
-0.15871856266751005,0.3300948845130008,4,1,1,0,3,1,3,0,1,0
-0.4040121923064382,-0.9989772817017166,4,1,1,0,5,1,1,0,1,0
-0.21797488892859945,0.04529370603841849,4,2,1,0,2,0,3,0,1,1
0.25745377525921076,-0.3344411985943579,1,1,1,0,7,0,3,1,1,1
-0.3943658136127725,0.42502861067119485,4,1,1,0,7,0,3,0,1,0
-0.37515573947138675,0.42502861067119485,4,2,1,0,5,0,3,0,1,0
-0.42606105789195986,0.42502861067119485,4,1,2,0,3,1,3,0,0,0
0.11964836534970055,0.614896062987583,1,2,2,0,2,1,1,0,1,0
-0.028593048252256857,-0.04964002011977561,1,2,1,0,4,1,4,0,1,0
-0.3351094873516831,0.9946309676203594,1,2,1,0,5,1,3,1,1,0
-0.11541045649524828,1.3743658722531358,4,2,2,0,5,1,3,0,1,0
0.5320448350449009,0.9946309676203594,4,2,1,0,2,1,3,0,1,0
-0.2703409446942133,1.7541007768859123,2,2,2,0,1,0,3,1,1,0
-0.215563294255183,0.8047635153039713,2,1,2,0,5,1,3,0,1,1
-0.33045166449674174,0.2351611583548067,4,1,2,0,3,1,4,0,1,0
-0.018157044559809647,0.3300948845130008,1,1,1,0,2,0,3,0,0,0
-0.29376786437883007,-0.2395074724361638,4,1,1,0,5,0,3,0,1,0
0.08720897185700184,1.1844984199367476,4,1,1,0,2,0,3,0,1,1
-0.4237252561939937,0.8047635153039713,4,2,1,0,2,0,3,0,1,0
-0.2634465400364405,1.3743658722531358,4,2,2,0,5,1,3,0,1,0
-0.04571812654171169,0.519962336829389,4,1,2,0,3,2,3,0,1,0
0.26656409090832844,-0.3344411985943579,1,2,1,0,7,1,3,0,1,0
0.043990439201181265,-0.429374924752552,4,1,1,0,2,1,1,0,1,1
-0.21108461843312393,0.04529370603841849,1,2,1,0,2,1,3,0,1,0
-0.31292281635625196,0.04529370603841849,2,2,1,0,7,1,3,0,1,1
-0.4069061059145379,0.614896062987583,4,1,1,0,5,0,3,0,0,0
-0.387475543117297,-0.2395074724361638,4,1,1,0,2,1,3,0,1,0
0.9533159731382737,0.8047635153039713,1,1,1,0,2,1,3,0,1,0
-0.13372755158042032,-1.5685796386508812,1,1,1,0,5,0,3,0,1,0
-0.22486515942407495,-1.1888447340181048,4,2,1,0,3,0,3,0,1,0
1.0076664268065845,0.8047635153039713,4,1,2,0,5,1,3,0,1,1
0.4603171191870008,0.14022743219661257,4,2,1,0,7,1,3,0,1,0
-0.4081463546037235,-0.5243086509107461,4,1,1,0,7,0,3,0,1,0
-0.22486515942407495,-0.2395074724361638,4,2,1,0,2,0,3,0,1,0
-0.19937115859081556,0.7098297891457772,4,2,1,0,2,0,3,0,1,0
-0.2845004505624155,0.14022743219661257,4,2,1,0,2,0,1,0,1,1
-0.111407209337377,0.14022743219661257,1,1,2,0,2,1,3,0,1,0
0.6658304611473504,1.7541007768859123,1,1,1,0,7,1,3,0,1,0
0.39696797225159886,1.2794321460949418,1,2,2,0,5,1,1,0,1,1
-0.37645111032453615,-0.6192423770689403,4,1,1,0,7,1,3,0,1,1
-0.10414762034334402,0.2351611583548067,1,2,1,0,2,1,3,0,1,0
1.758154689173777,-1.1888447340181048,0,2,1,0,7,1,3,1,1,1
-0.23726764631593086,1.659167050727718,4,2,2,0,1,0,4,0,1,0
-0.34889002834263416,-0.7141761032271343,0,1,1,0,5,0,3,0,1,0
-0.30798938268149156,1.0895646937785535,1,2,1,0,2,0,3,0,1,0
-0.37645111032453615,-0.04964002011977561,1,2,1,0,2,0,3,0,1,0
-0.15596245446931986,-0.2395074724361638,4,2,1,0,7,0,3,0,1,0
-0.33997401832148877,0.519962336829389,4,1,1,0,2,0,4,0,1,0
-0.36267056933358516,0.8996972414621653,1,2,2,0,2,1,4,0,0,0
-0.042975798884512424,1.1844984199367476,0,1,1,0,7,1,3,0,0,0
0.09897755386327403,-0.04964002011977561,2,2,2,0,2,1,1,0,1,1
-0.18352353645122188,0.14022743219661257,4,1,1,0,4,0,1,0,1,1
-0.2979020266761154,-0.04964002011977561,1,1,1,0,7,0,3,0,0,0
-0.41099892658885034,0.42502861067119485,1,2,1,0,5,0,3,0,1,0
-0.21425414286104266,0.7098297891457772,4,1,0,0,3,2,0,0,1,0
0.6941591192624487,2.8933054907842415,1,2,1,0,5,1,1,0,0,0
-0.3455826985048059,1.8490345030441064,0,2,1,0,3,1,3,0,1,0
4.116005252725494,1.5642333245695241,0,1,1,0,7,1,3,0,1,0
-0.4218648831602153,-2.138181995600046,1,2,1,0,5,0,4,0,1,0
-0.32134272690172305,0.14022743219661257,1,2,1,0,3,0,3,0,1,0
-0.37093889392815577,-1.0939110078599108,1,1,1,0,2,0,3,0,1,1
0.4257141807587227,-0.429374924752552,4,2,2,0,6,0,1,0,1,1
3.059843920367524,0.14022743219661257,0,2,2,0,7,1,5,0,1,0
-0.36267056933358516,-1.5685796386508812,4,2,1,0,7,0,3,0,1,0
0.2158365414665387,-1.9483145432836575,4,1,1,0,7,0,3,0,1,1
-0.2593165119014525,1.8490345030441064,4,1,1,0,3,1,3,0,1,0
0.31352128433499415,-0.2395074724361638,1,1,2,0,1,0,3,0,1,0
-0.2375432571357499,-0.6192423770689403,4,1,1,0,2,0,3,0,1,1
-0.29376786437883007,-1.3787121863344929,4,2,1,0,3,0,3,0,1,0
-0.36680473163087046,0.614896062987583,4,2,1,0,7,1,3,0,1,0
-0.2496701332077868,-0.429374924752552,4,2,1,0,5,2,1,0,1,0
-0.3213289463607321,0.14022743219661257,1,2,2,0,1,1,1,0,1,0
-0.35440224473901455,-0.429374924752552,4,1,2,0,5,1,3,0,1,0
-0.2499457440276058,0.42502861067119485,1,1,2,0,3,0,3,0,1,0
-0.22458265833376045,-0.8091098293853284,4,2,2,0,7,1,3,0,1,1
-0.08705974951456474,-0.429374924752552,1,1,2,0,7,0,3,0,0,0
0.023184578413043413,0.04529370603841849,4,1,1,0,3,1,3,0,1,0
0.26296599165559115,-0.5243086509107461,4,1,1,0,5,0,3,0,1,1
-0.39367678656322497,-0.8091098293853284,4,2,1,0,2,0,3,0,1,0
-0.23453909919972254,1.2794321460949418,4,1,1,0,5,2,3,0,1,0
0.04949163116476892,-0.1445737462779697,1,0,2,0,2,0,4,0,1,0
-0.01894942566678933,-1.283778460176299,1,1,1,0,3,0,3,0,1,0
1.0084036857496004,-0.2395074724361638,4,1,2,0,5,0,3,1,1,1
-0.36267056933358516,-0.6192423770689403,4,2,1,0,5,1,3,0,1,0
-0.34889002834263416,0.04529370603841849,1,2,1,0,4,2,3,0,0,0
-0.36267056933358516,-0.6192423770689403,1,2,1,0,3,0,1,0,1,0
0.5055035130963291,0.14022743219661257,4,2,2,0,2,0,3,0,1,0
-0.2985910537256629,-0.04964002011977561,2,1,1,0,2,0,3,0,0,1
0.4186585437713558,1.0895646937785535,4,2,1,0,7,1,3,0,1,0
-0.07327920852361373,0.3300948845130008,4,1,1,0,7,1,1,0,1,1
-0.36267056933358516,0.8047635153039713,4,1,1,0,3,1,3,0,1,0
-0.3431917746428759,-0.3344411985943579,4,2,2,0,1,0,3,0,1,0
-0.3431917746428759,-1.8533808171254635,4,2,1,0,3,0,3,0,1,0
-0.29652397257702023,1.1844984199367476,0,2,1,0,5,1,3,0,1,0
-0.29597275093738223,-0.9040435555435224,4,2,1,0,5,1,3,0,1,0
-0.29903203103737336,-0.04964002011977561,1,2,1,0,7,0,5,0,1,0
0.5374468071133535,0.3300948845130008,4,2,1,0,5,0,3,1,1,1
-0.37093889392815577,-0.1445737462779697,4,1,1,0,5,0,3,0,1,0
-0.3213289463607321,-0.8091098293853284,4,1,1,0,2,0,3,0,1,0
-0.28549953978425946,1.46929959841133,4,1,2,0,2,0,3,0,1,0
0.05570665515168782,0.3300948845130008,4,2,2,0,1,0,1,0,0,1
-0.29376786437883007,-0.2395074724361638,1,1,2,0,6,1,4,0,1,0
-0.27529229307226205,0.3300948845130008,1,2,1,0,5,2,3,0,1,1
0.1946145083404741,0.9946309676203594,4,2,1,0,5,2,3,0,1,0
0.34354081482968174,2.1338356815186885,4,2,2,0,3,1,1,0,1,1
-0.4040121923064382,1.46929959841133,4,2,1,0,3,1,1,0,1,0
-0.15017462725312042,-0.3344411985943579,0,1,1,0,5,0,3,0,1,0
-0.3479253904732676,-1.8533808171254635,1,1,1,0,5,0,3,0,0,0
0.9866235407134015,0.614896062987583,1,1,1,0,5,1,3,0,1,0
1.1454718367160945,1.5642333245695241,4,1,2,0,7,1,3,0,1,0
-0.2855408814072323,-1.283778460176299,4,2,1,0,5,0,3,0,1,1
-0.31040097735490796,-0.2395074724361638,4,1,1,0,5,0,3,0,1,0
0.4862107557089977,0.7098297891457772,4,2,2,0,5,1,3,0,1,0
-0.4040121923064382,0.8996972414621653,4,2,2,0,3,1,3,0,0,0
0.1987748536656423,0.614896062987583,4,2,1,0,3,2,3,0,1,1
-0.4040121923064382,0.2351611583548067,4,1,1,0,5,0,3,0,1,0
0.19337425965128852,0.04529370603841849,4,1,2,0,5,0,3,0,1,0
-0.12206232363158034,2.0389019553604943,4,2,1,0,1,1,3,0,1,0
-0.1143011229454767,1.5642333245695241,1,1,2,0,5,1,3,0,1,0
-0.21797488892859945,1.8490345030441064,4,1,1,0,1,1,1,0,1,0
-0.15596245446931986,0.2351611583548067,0,1,1,0,2,0,1,0,0,0
-0.21039559138357639,0.614896062987583,4,1,1,0,2,0,1,0,1,0
-0.08705974951456474,2.7983717646260473,2,2,1,0,1,0,3,0,1,0
-0.15596245446931986,-1.1888447340181048,4,2,1,0,2,0,3,0,1,0
-0.0023852153956662302,1.659167050727718,4,1,2,0,3,1,3,0,1,0
-0.35233516359037187,-0.429374924752552,4,1,1,0,7,1,1,0,1,0
0.0783067423768475,0.519962336829389,1,2,1,0,5,1,3,0,1,0
-0.3860974890182019,-0.5243086509107461,1,1,1,0,3,0,3,0,1,0
-0.30754840536978106,1.2794321460949418,1,1,1,0,5,0,3,0,1,0
-0.14080385937927373,1.5642333245695241,4,1,2,0,3,1,3,0,1,0
-0.15596245446931986,0.7098297891457772,4,2,1,0,5,1,3,0,1,0
-0.12840137248741781,1.7541007768859123,1,2,2,0,5,1,1,0,1,0
0.1648485398000199,-0.3344411985943579,1,1,1,0,1,0,3,0,1,0
-0.266206782396928,0.2351611583548067,4,2,2,0,5,1,3,0,1,0
-0.29376786437883007,1.2794321460949418,1,1,1,0,5,1,3,0,1,0
-0.40766403566904025,0.2351611583548067,1,1,2,0,5,1,3,0,1,0
-0.21187424343190542,1.1844984199367476,4,2,2,0,2,0,4,0,1,0
-0.36267056933358516,0.7098297891457772,4,1,2,0,5,1,3,0,1,0
-0.12536827541530945,0.8047635153039713,1,2,1,0,7,0,3,0,1,0
-0.30927372910184814,0.14022743219661257,2,2,2,0,7,0,3,0,1,0
-0.1973040774421729,0.3300948845130008,1,2,2,0,5,1,3,0,0,0
0.25745377525921076,1.659167050727718,0,0,1,0,7,0,3,0,1,0
-0.22440213324677902,1.9439682292023004,2,2,1,0,3,1,3,0,1,0
-0.29003333777028234,1.5642333245695241,1,1,1,0,3,0,3,0,1,0
1.2358721856167332,1.659167050727718,1,2,1,0,5,1,3,0,1,1
-0.18078120879402262,-0.3344411985943579,1,2,1,0,5,0,1,0,1,0
-0.37093889392815577,0.9946309676203594,4,2,1,0,2,0,3,0,1,0
-0.2835702640455263,0.14022743219661257,2,1,2,0,5,1,3,0,1,0
-0.41635266676383487,0.8047635153039713,1,2,1,0,7,0,3,0,1,0
-0.15596245446931986,1.0895646937785535,4,2,1,0,3,0,3,0,1,0
-0.2371436214470123,0.3300948845130008,4,2,1,0,5,1,3,0,1,0
0.17435297892147886,0.9946309676203594,1,2,1,0,5,1,3,0,1,0
-0.35578029883810963,0.519962336829389,1,2,1,0,3,1,3,0,1,0
-0.281319901701704,0.8047635153039713,4,1,1,0,5,1,1,0,0,0
-0.2241761323745274,0.8996972414621653,1,2,1,0,2,1,3,0,1,0
-0.3221185713595136,0.614896062987583,4,2,2,0,3,1,3,0,1,0
1.1990161287364347,0.2351611583548067,1,2,1,0,3,1,3,1,1,1
-0.40952440870281864,-0.2395074724361638,4,2,2,0,2,0,3,0,1,0
-0.12426721019013251,2.9882392169424357,1,1,1,0,7,0,1,0,1,0
0.4728436309477752,0.7098297891457772,4,1,2,0,4,1,3,0,1,0
0.07336090621519518,1.1844984199367476,1,2,1,0,2,0,4,0,1,0
-0.34889002834263416,2.1338356815186885,1,2,2,0,2,1,1,0,1,0
0.8458828755728194,0.8996972414621653,1,1,2,0,5,1,3,0,1,0
-0.15596245446931986,0.42502861067119485,4,1,2,0,1,1,1,0,1,1
-0.29376786437883007,1.2794321460949418,1,1,1,0,6,2,3,0,1,0
-0.3227070004598272,0.04529370603841849,4,2,1,0,5,0,3,0,1,0
0.2850148572411128,-0.04964002011977561,0,1,1,0,5,1,3,0,1,0
0.2772701932041982,0.14022743219661257,4,1,2,0,7,2,1,0,1,0
0.2946612359347785,0.3300948845130008,4,2,2,0,3,1,3,0,1,1
-0.036071747848045975,1.8490345030441064,1,1,2,0,1,1,3,0,1,0
-0.12564526428922762,1.1844984199367476,1,2,1,0,3,0,1,0,1,0
3.3194899834485274,-0.8091098293853284,1,1,1,0,7,0,1,0,1,1
-0.41503662509919903,-1.9483145432836575,4,1,1,0,6,0,3,0,1,0
0.5246998066967239,0.519962336829389,1,0,2,0,5,0,3,0,1,0
-0.3778291644236313,2.8933054907842415,4,1,2,0,4,4,3,0,1,0
-0.36267056933358516,1.5642333245695241,2,2,2,0,1,1,3,0,1,0
-0.11140583128327793,1.659167050727718,1,1,2,0,1,1,3,0,1,0
-0.37507305622544107,1.0895646937785535,0,1,1,0,2,1,3,0,1,0
-0.24277986271231128,-0.04964002011977561,4,2,1,0,7,0,3,0,1,0
-0.2014382397394582,-1.5685796386508812,4,1,1,0,2,0,3,0,1,0
-0.20860412105475276,0.614896062987583,1,1,2,0,3,2,3,0,1,0
-0.29741970774143206,1.2794321460949418,1,2,1,0,5,1,3,0,1,0
-0.3351094873516831,1.3743658722531358,1,1,2,0,3,1,4,1,1,0
-0.2903227291310923,-0.6192423770689403,1,2,1,0,4,0,4,0,1,0
-0.13336236724416017,-0.429374924752552,1,1,2,0,1,0,5,0,1,0
-0.35578029883810963,2.5135705861514652,4,2,2,0,3,4,3,0,1,0
-0.2745026680734805,0.519962336829389,4,1,2,0,5,1,3,0,1,0
-0.36267056933358516,1.46929959841133,4,1,1,1,7,1,3,0,1,0
-0.33993267669851596,0.3300948845130008,1,1,1,0,5,1,3,0,1,0
0.6116756911611112,0.42502861067119485,1,1,1,1,2,1,3,0,1,0
-0.3792072185227264,0.42502861067119485,0,2,1,1,5,0,3,0,1,0
-0.22486515942407495,-0.5243086509107461,1,2,2,1,5,0,3,0,1,0
-0.08765231277717567,1.3743658722531358,1,2,1,1,5,1,3,1,1,1
-0.319950892261637,1.0895646937785535,4,2,2,1,2,4,3,0,1,0
-0.30291814359682157,0.3300948845130008,4,2,1,1,7,0,3,0,1,0
2.126379012776583,1.1844984199367476,1,2,2,1,3,2,4,0,1,1
-0.28687759388335454,0.2351611583548067,4,2,2,1,1,0,3,0,0,0
-0.2771554222142386,0.14022743219661257,4,2,1,1,2,0,4,0,1,0
-0.16183572103966315,0.519962336829389,2,2,2,1,7,0,3,0,1,0
-0.16151601248867312,-1.5685796386508812,1,1,1,1,2,0,3,0,1,0
-0.38802676475693504,-0.6192423770689403,2,1,1,1,5,0,3,0,1,0
-0.22486515942407495,0.614896062987583,1,2,2,1,2,0,4,0,0,0
0.03696511940399443,0.8996972414621653,4,1,2,1,1,0,3,0,0,0
-0.08843780361365985,-0.04964002011977561,1,1,2,1,3,0,4,0,1,0
-0.36818278572996554,-0.04964002011977561,4,2,1,1,7,3,3,0,1,0
-0.27309705289240355,-2.0432482694418517,4,1,1,1,5,0,3,0,1,0
-0.4109024628019137,-0.9040435555435224,4,1,1,1,5,0,1,0,0,0
-0.22486515942407495,1.0895646937785535,4,2,2,1,3,1,1,0,1,0
-0.20158982569035866,-0.6192423770689403,4,2,1,1,7,1,3,0,1,0
-0.03951688309578373,1.46929959841133,1,2,1,1,2,2,3,0,1,0
-0.3695608398290607,0.7098297891457772,1,1,1,1,7,0,3,0,1,0
-0.3902316513154872,0.9946309676203594,1,1,2,1,7,1,3,0,1,0
-0.3927190389643539,0.614896062987583,1,2,1,1,5,0,3,0,1,0
-0.34223402704400485,-1.473645912492687,4,2,1,1,4,0,3,0,1,0
-0.08705974951456474,1.0895646937785535,1,1,2,1,3,1,3,0,1,0
-0.29376786437883007,0.2351611583548067,1,1,1,1,5,1,3,0,1,0
-0.22486515942407495,1.2794321460949418,1,2,2,1,5,1,3,0,0,0
-0.30572248368848004,-0.6192423770689403,4,1,1,1,7,1,3,0,1,0
-0.3764648908655271,-1.473645912492687,1,1,1,1,5,0,3,0,1,0
-0.21521878073040923,-0.9989772817017166,4,2,1,1,3,0,4,0,1,0
-0.2875666209329021,0.3300948845130008,1,2,1,1,7,4,4,0,1,0
-0.22899932172136025,-0.429374924752552,2,2,2,1,2,1,3,0,1,0
2.338847393775066,0.519962336829389,4,2,2,1,5,1,3,0,1,1
-0.29376786437883007,0.614896062987583,1,1,1,1,5,0,3,0,1,0
-0.17686753515259257,0.614896062987583,4,2,1,1,7,0,3,0,1,0
-0.3902316513154872,0.8047635153039713,1,1,1,1,5,1,1,0,1,0
-0.1101132165383267,-0.429374924752552,0,1,1,0,7,0,5,0,1,0
0.056567938963622194,0.8047635153039713,1,1,1,0,5,1,3,0,1,0
-0.2717189987933084,-1.7584470909672694,4,2,1,1,3,0,3,0,1,0
-0.34889002834263416,-1.8533808171254635,2,1,2,1,5,0,3,0,1,0
0.7069199002200691,-1.3787121863344929,1,2,1,0,5,0,3,0,1,0
-0.1973040774421729,-0.3344411985943579,2,2,1,0,7,0,3,1,1,1
-0.011266774064334137,0.3300948845130008,1,1,1,0,5,1,3,0,1,1
-0.22486515942407495,0.614896062987583,1,2,1,0,5,1,3,0,1,0
-0.28878757686470036,-0.5243086509107461,4,1,1,0,7,0,3,0,1,0
2.6528907643637494,-0.1445737462779697,0,1,1,0,3,1,1,0,1,1
-0.3819633267209166,1.659167050727718,4,2,1,0,2,1,3,0,1,0
-0.3833413808200117,1.46929959841133,4,1,1,1,7,1,3,0,1,0
-0.3077413329436544,-0.5243086509107461,4,2,1,1,7,0,3,0,1,0
-0.26771850774363537,-1.283778460176299,1,2,1,1,2,0,3,0,1,0
-0.3902316513154872,-1.1888447340181048,2,1,1,1,5,0,1,0,1,0
-0.4040121923064382,-1.9483145432836575,4,2,1,1,7,0,3,0,0,0
-0.37507305622544107,-0.2395074724361638,2,2,1,1,7,0,3,0,1,0
-0.22100660794660867,0.9946309676203594,2,2,1,1,7,0,3,0,1,0
-0.34199975784715864,-0.2395074724361638,0,1,1,1,5,0,3,0,1,0
-0.2560643042275881,-0.2395074724361638,4,2,1,1,5,0,3,0,0,0
5.769670171639619,1.2794321460949418,0,2,1,1,5,1,3,0,1,0
-0.07548409508216596,0.8996972414621653,1,2,1,1,5,2,3,1,1,1
-0.22486515942407495,0.9946309676203594,4,2,1,1,7,2,3,0,1,0
-0.3898182350857587,1.7541007768859123,0,1,1,1,5,0,4,0,1,0
-0.018157044559809647,0.3300948845130008,1,1,1,1,2,0,1,0,0,0
-0.16403096121952168,2.7983717646260473,4,2,1,1,3,4,1,0,1,0
-0.21825049974841845,-0.3344411985943579,1,1,1,1,7,1,3,0,1,0
-0.27950500445319576,-0.1445737462779697,4,2,1,1,7,1,3,0,1,0
0.0830541387482301,0.42502861067119485,4,1,2,0,5,1,1,0,1,0
1.5022500429718164,-0.3344411985943579,0,1,1,1,7,0,3,0,1,0
-0.37645111032453615,-2.0432482694418517,1,1,1,1,6,0,3,0,1,0
0.4007714015651014,0.04529370603841849,1,1,1,1,7,0,3,0,1,1
-0.3351094873516831,2.9882392169424357,1,2,1,0,3,0,3,0,1,0
-0.08342306474705273,-0.9040435555435224,0,1,1,0,7,0,3,0,1,0
-0.2717189987933084,1.2794321460949418,4,1,1,0,5,1,3,0,1,0
-0.17249910365846108,-0.04964002011977561,0,1,1,0,7,0,3,0,1,0
-0.38678651606774944,-0.1445737462779697,0,1,1,0,5,1,3,0,1,0
-0.3566071312975667,-0.04964002011977561,0,1,2,0,5,2,1,0,1,0
1.5467308731824083,0.42502861067119485,0,1,1,0,7,1,3,0,1,0
0.11964836534970055,0.9946309676203594,4,1,1,0,5,0,3,1,0,0
-0.36526131103988396,-0.3344411985943579,1,2,2,0,7,0,1,0,1,0
-0.14218191347836884,-1.1888447340181048,4,1,1,1,5,0,3,0,1,0
-0.29376786437883007,-0.04964002011977561,4,2,1,1,7,0,3,0,1,0
-0.4143475980496515,-1.0939110078599108,2,1,1,0,2,0,1,0,0,0
1.241343060390141,0.42502861067119485,0,1,2,0,7,0,4,0,1,0
-0.2855684424892142,-1.8533808171254635,0,1,1,0,3,0,3,0,1,0
-0.1738771577575562,-1.0939110078599108,4,1,1,0,5,1,3,0,1,1
-0.22486515942407495,-0.7141761032271343,4,1,1,0,7,1,3,0,1,0
-0.35715835293720477,-1.6635133648090752,0,0,1,0,6,0,3,0,1,0
-0.25057964891318957,-0.5243086509107461,4,2,1,0,7,0,3,0,1,0
-0.07948045196954169,-2.0432482694418517,1,1,2,1,5,0,3,0,0,0
-0.34199975784715864,-0.7141761032271343,4,1,1,0,3,0,3,0,1,0
-0.21108461843312393,-0.5243086509107461,2,2,1,1,5,2,3,0,1,1
0.5330645950782311,-0.1445737462779697,0,1,1,1,7,1,1,0,1,0
0.6281503279157933,0.3300948845130008,0,2,1,0,7,1,3,0,1,0
-0.4109024628019137,-2.23311572175824,4,2,1,1,5,0,3,0,1,0
-0.22486515942407495,-0.6192423770689403,2,1,1,1,5,0,3,0,1,0
-0.16974299546027088,-0.5243086509107461,2,2,1,1,5,0,5,0,1,0
-0.032130513124634,-1.1888447340181048,1,2,1,1,2,2,3,0,1,0
-0.15596245446931986,-0.429374924752552,4,1,1,1,6,0,4,0,1,0
-0.22899932172136025,-0.429374924752552,1,2,1,1,5,0,3,0,1,0
-0.41572565214874657,-0.6192423770689403,1,1,1,1,4,0,3,0,1,0
-0.35578029883810963,-0.2395074724361638,1,2,1,1,2,1,3,0,1,0
-0.23864570041502597,-0.5243086509107461,0,1,1,0,7,1,3,0,1,0
-0.28425929109507386,-2.422983174074628,4,2,1,1,6,0,1,0,1,0
-0.279987323387879,0.614896062987583,4,2,1,1,5,1,3,0,1,0
1.1807500216529292,0.614896062987583,0,2,1,1,7,1,3,0,1,0
0.5231288250237555,-0.9040435555435224,0,1,1,1,5,0,3,0,1,0
-0.4109024628019137,-0.5243086509107461,4,2,1,1,2,0,3,0,1,0
-0.12840137248741781,0.04529370603841849,1,1,2,1,5,0,1,0,0,0
-0.3077413329436544,0.14022743219661257,4,2,1,1,7,0,3,0,1,0
-0.3898182350857587,0.42502861067119485,0,1,1,1,6,1,5,0,1,0
0.6676660292073451,-0.04964002011977561,0,2,1,1,7,1,4,0,1,0
-0.07131685948650233,-0.3344411985943579,4,1,1,0,5,0,3,0,1,1
-0.37645111032453615,-1.8533808171254635,1,2,1,0,1,0,3,0,0,0
-0.018157044559809647,-0.1445737462779697,0,1,1,0,5,0,5,0,1,0
-0.41779273329738925,-0.9040435555435224,4,2,1,0,7,0,3,0,1,0
-0.023102880721461952,-0.8091098293853284,1,2,1,0,5,1,3,0,1,0
0.9241191409407455,-0.1445737462779697,0,1,1,0,7,0,4,1,1,0
-0.21384072663131415,0.614896062987583,1,2,1,0,2,2,4,0,1,0
-0.018157044559809647,0.2351611583548067,0,1,1,0,7,0,1,0,1,0
-0.15596245446931986,-0.9989772817017166,4,2,1,0,5,0,3,0,1,0
0.2560757211601157,1.1844984199367476,0,1,1,0,5,1,3,0,0,0
7.273976075077418,-0.7141761032271343,0,1,2,0,5,1,1,0,1,0
-0.35292772685298274,0.3300948845130008,1,2,1,0,1,1,3,0,1,0
-0.4040121923064382,-0.2395074724361638,0,1,1,0,6,0,3,0,1,0
-0.4040121923064382,-0.2395074724361638,1,2,1,0,5,0,3,0,1,0
0.09243593105486961,-0.8091098293853284,1,1,1,0,7,1,3,0,1,0
0.3140160057565692,-0.2395074724361638,4,0,1,0,4,0,3,0,1,0
-0.21303456498334353,-1.5685796386508812,4,2,2,0,5,1,3,0,1,0
-0.29376786437883007,0.14022743219661257,1,2,2,0,3,1,3,0,1,0
6.0299294687947205,-1.3787121863344929,4,1,1,0,7,1,3,0,1,1
-0.29376786437883007,1.9439682292023004,4,1,1,0,2,0,3,0,1,0
1.0719457602588756,-0.9989772817017166,0,1,1,1,5,0,3,0,0,0
-0.2964964114950383,-0.3344411985943579,0,1,1,0,7,0,4,0,0,0
0.1582338801243634,-1.473645912492687,1,1,1,0,3,1,3,0,0,0
-0.027527812433656342,-0.5243086509107461,1,1,1,0,5,0,3,0,1,1
-0.3695608398290607,-0.8091098293853284,1,2,1,0,5,0,3,0,0,0
0.023184578413043413,0.3300948845130008,4,1,1,0,7,1,1,0,1,0
0.25745377525921076,0.04529370603841849,0,1,1,0,5,1,4,0,1,0
-0.08705974951456474,0.519962336829389,1,1,2,0,1,0,3,0,1,0
-0.2283378557537946,-0.6192423770689403,2,1,1,0,5,0,4,0,1,0
-0.1026317608343394,-1.3787121863344929,4,2,1,0,7,0,3,0,1,1
-0.279987323387879,0.42502861067119485,4,1,1,0,3,1,3,0,1,0
0.36687127072736186,-0.5243086509107461,1,1,1,0,5,1,3,0,1,0
0.25745377525921076,-1.9483145432836575,0,1,1,0,5,0,3,0,1,0
3.0916976408681074,-0.5243086509107461,0,1,1,0,7,1,3,0,0,0
-0.4019451111577956,-0.6192423770689403,1,2,1,0,5,0,3,0,0,0
-0.3276679952165696,-1.1888447340181048,1,2,1,0,7,0,3,0,1,0
-0.29376786437883007,-1.1888447340181048,1,1,1,0,5,2,1,1,1,0
-0.2441579168114064,-0.1445737462779697,1,1,1,0,7,1,1,0,1,0
-0.1275883205689517,0.14022743219661257,1,2,1,0,5,1,3,0,1,0
-0.3214047393361823,-0.7141761032271343,1,1,2,0,3,1,1,0,0,0
-0.3385546225994209,-0.9040435555435224,4,1,1,0,5,1,3,0,1,0
-0.24954610833886823,-0.1445737462779697,1,2,1,0,5,1,4,0,1,1
