Nome_Completo,Valor_Total_Declarado
WALBER WILLIAM COELHO COSTA,4000.0
RUBENS MAGNO CAMPELO CUNHA,4000.0
FLAVIO PASTORA DOS SANTOS,4000.0
RAIMUNDO NONATO HUGHES FILHO,4000.0
FLÁVIA CRISTINA BARROS SARMENTO,4000.0
CRISTINA AUGUSTA SILVA DA ROSA,4000.0
JOSICLEISON DO NASCIMENTO SILVA,4000.0
FRANCILENE DE OLIVEIRA SILVA BRITO,4000.0
CARLOS SYDNEY PEREIRA DE CARVALHO,4000.0
JOSIEL DA SILVA DE MELO,4000.0
LUIZ SAMUEL DE AZEVEDO REIS,4000.0
LUIZ RODRIGUES DOS SANTOS,4000.0
WALBER NOGUEIRA E SILVA,4000.0
MARCIA FRANÇA GOMES,4000.0
JOSIEL DE OLIVEIRA BARBOSA,4000.0
ADENISON ARAUJO DOS SANTOS,4000.0
WMARINERGES DA CONCEIÇAO LOPES RAIOL,4000.0
CARLOS EDUARDO FERREIRA MACHADO,4000.0
ANTONIO NELSON CHIELE,4000.0
EREOLIZIO MENEZES,4000.0
EVERALDO PEREIRA DOS SANTOS,4000.0
SÉRGIO GOMES,4000.0
FREDSON SENA SILVA,4000.0
ZENILTON ALBUQUERQUE LIRA,4000.0
SÂMIA MESQUITA DOS SANTOS,4000.0
MANUEL MENDES DE MATOS,4000.0
IAN CESAR RODRIGUES DA SILVA,4000.0
ADEMILSON VINHOTE PEREIRA,4000.0
ERISMALDA DA SILVA CARVALHO,4000.0
SILVANA DE SOUZA QUEIROZ,4000.0
MARTA MOTEIRO GODINHO,4000.0
SILVANDRESSA FRACALOSSI,4000.0
JACKSON FERREIRA COSTA,4000.0
JOAQUIM FRANÇA DE LIMA MELO,4000.0
MARCINO TOSCANO DOS SANTOS,4000.0
WARLEY PIRES CINTRA,4000.0
MARJEANY DA SILVA MONTE DE AGUIAR,4000.0
MARCELO DE SOUZA PEREIRA,4000.0
JOSE ANTONIO SILVA DOS SANTOS,4000.0
LIDIO PAZ DOS SANTOS,4000.0
LILIAN ANNELIESE BARBOSA SILVA BELÉM,4000.0
CLAUDEMIR SOUSA TORRES,4000.0
JOELSON DA SILVA OLIVEIRA,4000.0
JOÃO DOS SANTOS COSTA,4000.0
REINALDO GOMES AQUINO,4000.0
MIGUEL TEIXEIRA DE MORAES,4000.0
TAMARA DE JESUS BARBOSA DE CASTRO,4000.0
SENIR DE SOUSA COSTA,4000.0
EMERSON FRANCISCO VIANA BRITO,4000.0
ELANI DO NASCIMENTO SOUZA,4000.0
CINTIA PIEDADE DA SILVA,3999.9999999999995
NOÉ CASTILHO BITENCOURT,3999.999999999999
CRISTIANE CONCEICAO DE CARVALHO,3999.5699999999997
GECIAS MARTINS DA SILVA FILHO,3999.5
MARJORIE OLIVEIRA CALDERARO,3997.6
RAIMUNDO ROSIVALDO FERREIRA DE SOUZA,3997.0
FRANCISCO JOSÉ DE ARAUJO BARBOS,3995.779999999998
JOSE SANTOS DE SOUZA,3994.27
ADNELZA BELCHIOR DA COSTA,3994.2
ANDRE LUIZ MOURA LIRA,3993.6299999999997
LUIZ CLÁUDIO PEREIRA DE SOUSA,3990.0
VANUZA MACHADO DOS SANTOS,3990.0
ORISDALVO SILVA SANTOS,3988.9
ALEX FABIANO CARVALHO POMPEU,3986.3499999999995
DOMINGOS FILHO DIAS FRANCA,3985.7
ARTHUR VASCONCELOS DE ALMEIDA,3985.45
CENILDA SOUSA DE ARAUJO,3985.0
MARINETE MARINHO FERREIRA,3985.0
JAQUELINE FERREIRA DE SOUSA,3985.0
MARIA DE NAZARÉ RIBEIRO DE ALENCAR,3979.2
HALANNA THAYSE PEREIRA DA SILVA,3976.13
SAMUEL NOGUEIRA DOS SANTOS,3973.7499999999995
FRANCISCA DO NASCIMENTO PEREIRA,3970.0
GLAUCIA RODRIGUES NASCIMENTO MEDEIROS,3969.49
ROSALINA RIBEIRO DIAS,3965.6
JOSIVALDO PINHEIRO PANTOJA,3965.0
JOSÉ DOS SANTOS GONÇALVES,3964.11
RAIMUNDO RUDEVAN CARNEIRO,3964.0
WADILA DE OLIVEIRA SILVA,3964.0
GENALDO LEAO COSTA,3960.46
MARIA DE FATIMA RUFINO,3960.0
CHRISTIANO DOS SANTOS LIMA,3959.0
MARIA DAS GRACAS DA SILVA SOUZA,3955.0
FELIPE DA SILVA ROCHA,3953.53
CLEBSON CAMPOS DE OLIVEIRA,3950.0
VLADIMIR SANTA MARIA AFONSO JUNIOR,3949.9
AUGUSTO ALVES DE OLIVEIRA,3948.7
SORAIA FADELL DA SILVA,3946.09
RUBENS DUARTE ARAÚJO,3945.1499999999996
PAULO SEZAR MORAES RODRIGUES,3944.329999999999
GENYSSON DE SOUZA FERREIRA,3940.0
MARCO DE JESUS MORAES,3934.7799999999997
AILTON GONÇALVES FARIAS,3934.27
JOSE NEY GARCIA DOS SANTOS,3929.7000000000003
AURÉLIO FERNANDES DA SILVA,3929.3
JOSIMAR ORLANDO MARTINS,3926.0299999999997
CARLOS ALBERTO PEREIRA DE SOUZA,3925.9
ANTÔNIO CLAÚDIO LIMA FEITOSA,3920.45
WAGNER DOS SANTOS MOREIRA,3919.9
CLEONE REIS DA SILVA,3919.7299999999996
LUCIO DE ASSUNÇÃO OLIVEIRA,3910.0
ROSIVALDO MORAES CORREA,3909.27
HENRIQUE DA CUNHA ALEXANDRE,3905.0
FRANCISCO RODRIGUES DE SOUSA,3900.0
JOÃO ELTON SILVA NUNES,3900.0
THAIS PINHEIRO ALBERTO,3899.04
RENEE SIMONI COSTA DOS SANTOS,3898.6
ROSANGELA DO SOCORRO DE LIMA PAZ,3898.6
BARBARA HELENA CORDEIRO LEAL,3898.6
LUCILEIDE DE SOUZA BEZERRA,3898.6
DIVAÍ PEREIRA LUCAS,3892.33
REGINALDO ALVES DE SOUZA,3890.0
MARLI DOURADO DE LUCENA,3890.0
ELIZANGELA VIEIRA DOS SANTOS,3889.8
PAULO SANTOS DA SILVA,3885.0
RAIMUNDO EDIMAR OLIVEIRA BORCEM,3884.0
JORDANA ROMERO DE MATOS,3876.1
FRANCISCA DE ASSIS BRABO FRAZAO,3875.0
ODINEIA RODRIGUES TAVARES,3874.96
RONALDO DOS SANTOS,3873.5
EDSON SILVA DE PÁDUA,3870.0
RONIEL NONATO PINTO DOS SANTOS,3865.0
DAYANE CRISPINO DOS SANTOS,3860.41
JONAS ALVES FERNANDES,3860.0
ARAO LISBOA DE ALCANTARA,3859.9
JOAQUIM ARAUJO DE CARVALHO,3859.2000000000003
SILMARA OLIVEIRA RODRIGUES,3852.2499999999995
PAULO CÍCERO DA SILVA REIS,3850.0
NAIANE MEDEIROS DA SILVA,3850.0
DENILSON DE ARAUJO OLIVEIRA,3850.0
FRANCISCO JURANDIR DOS SANTOS,3850.0
JOÃO EVANGELISTA CARVALHO DE ALMEIDA,3850.0
ROSIVALDO CHAVES DANTAS,3850.0
NILSEN CASTELO DE VASCONCELOS,3850.0
ANTONIO JOSE COELHO COUTINHO,3850.0
MARIA DO SOCORRO CUNHA DA SILVA,3850.0
LUCIVAL ARAUJO DE LIMA,3850.0
JOZIEL MARQUES COLARES,3849.29
SANDRO LIMÃO RAMOS,3846.35
JOACIO MEDEIROS MACEDO,3845.0
FRANCISCO DE ASSIS ALVES DE SOUZA,3842.5
LUCIA MARIA DOS SANTOS BRAGA,3841.8
MARIA DAS GRAÇAS FIGUEIRA PEREIRA,3840.0
LUIZ EVANDRO PIRES DE OLIVEIRA,3835.0
JOELMA DUARTE FELIPE,3832.5
ELICARLOS SOUZA COSTA,3829.7799999999997
GIVANILDO ALVES DE BARROS,3827.5
JOSE NILSON TORRES DA COSTA,3826.1
HAMILTON DE SOUSA SILVA,3825.45
FABIO HENRIQUE FERNANDES NOGUEIRA,3815.0
LEANDRA DO SOCORRO PEREIRA LOPES,3814.0
NEUSA MACHADO DA SILVA,3810.0
PAULO CARNEIRO SANTANA,3810.0
CARLOS ALBERTO RODRIGUES CALDAS,3805.0
RAQUEL DE ANDRADE ALVES,3804.45
ANDRE FERREIRA CAMPOS,3802.53
MARIA LUCIA RODRIGUES ALVES DE OLIVEIRA,3800.8
FABSON ANDRADE DAX,3800.0
JOÃO CARLOS SANTOS CHAGAS,3800.0
AUGUSTO CEZAR LOPES OEIRAS,3800.0
PEDRO LOPES ALENCAR,3800.0
NELI LOBO PEREIRA,3800.0
RICARDO RIBEIRO RODRIGUES,3800.0
IDELCIO GONCALVES DA ROCHA,3800.0
RAIMUNDO NUNES DO NASCIMENTO,3800.0
AZIEL CARVALHO NEVES,3800.0
NATHASSIA MAYNARA MARQUES BELO,3799.9999999999995
LUCIMAR BATISTA,3790.38
DYEGO PARLANDRINO LEITE,3790.0
IVAN SOARES DOS SANTOS,3790.0
WALYSON MATHEUS SOUSA PESSOA,3781.35
AHRNON OLIVEIRA SILVA,3780.9999999999995
MIGUEL COUTINHO DE AGUIAR NETO,3780.0
RONEI LUIS FERREIRA DE OLIVEIRA,3777.78
HILTON NOGUEIRA DINIZ,3777.7799999999997
MIKHAIL DA SILVA CARVALHO,3777.7799999999997
MARCO LUIZ SILVA DA TRINDADE,3777.7799999999997
QUESIA CARDOSO,3775.3000000000006
WALDIR FERNANDES BARBOSA,3774.0
OEDER PEDROSO DE MORAIS,3770.0
LUÍS FERNANDO VILLA REAL SANTOS,3769.36
ANA DO SOCORRO MONTEIRO DA SILVA,3768.2399999999993
MARIA DE FATIMA COSTA CARVALHO,3767.49
RAIMUNDO JULIO BATISTA PEREIRA,3767.3300000000004
JOAO GONZAGA PINTO DE ALMEIDA,3767.33
NAHOR DE SOUSA VIEIRA,3767.33
ASSIVALDO SOUSA DUARTE,3767.33
FABIO PINHEIRO DA SILVA,3766.94
IZAIAS FERNANDES DA SILVA,3766.8
ANTONIO MARIA DA SILVEIRA RAMOS,3764.6
FRANCISCO PEREIRA PANTOJA,3759.35
JAIRO FERREIRA CHAVES,3759.27
JAMES LACERDA RIBEIRO,3755.44
REGINALDO MOTA DE OLIVEIRA,3755.269999999999
ALDO JOSÉ MESQUITA ALVES,3753.06
TIAGO OLIVEIRA DE MORAES,3750.0
ANA MARIA PEREIRA GONCALVES,3750.0
BRUNO MAGALHÃES RODRIGUES,3750.0
ELENI CORREA COELHO,3750.0
MARINALVA NATIVIDADE FERNANDES,3750.0
ALEXANDRE SOARES BEZERRA,3750.0
ELIANE DA SILVA SANTOS,3750.0
PAULO OLIVEIRA MARQUES,3750.0
JOELMA DA CONCEIÇÃO SILVA,3750.0
ANTONIO RODRIGUES DA SILVA,3750.0
JOSE RODRIGUES DA SILVA,3750.0
DIACORINAN GONÇALVES PEREIRA,3750.0
JAIME BARRETO MATIAS,3749.25
FABIOLA ALMEIDA MOARAES,3745.0
AMADEU NEGRAO SILVA JUNIOR,3742.6000000000004
WILLIAM CARDOSO DA CUNHA,3740.0
SEBASTIÃO ALVES MOREIRA,3735.87
BRENA RAFAELA FARIAS BRANDÃO,3735.0
ANEILTON MARQUES PRIMO,3734.45
ALINE ALVES DE PARIJOS,3734.0
ELTON FRANCO GOMES GUIDO,3733.4
MARIA LUIZA BARRETO CARDOSO,3732.4
PAULO COSTA VIEIRA FILHO,3731.5
ORIVALDO OLIVEIRA FERREIRA,3730.45
FRANCISCO ALMEIDA BASTOS,3729.15
JOSE DE RIBAMAR RIBEIRO DA SILVA,3728.77
JOAO BATISTA SOARES RAMOS,3727.0
JACKSON ALBUQUERQUE DOS SANTOS,3721.95
LINDOMAR DOS REIS MARINHO,3720.0
ALINE GISELE SOUZA DE OLIVEIRA SILVA,3720.0
RAVELL DOS SANTOS OLIVEIRA,3719.9
ADMILSON MENDES AMARAL JUNIOR,3710.0
GILVANDRO DO NASCIMENTO PESSOA,3710.0
FRANCISCO JAILSON DE SOUSA,3709.9
PEDRO AUGUSTO CANTO SALGADO,3705.9
OTAVIO LUIS WANDERLEY LIMA,3700.01
POLIANA BORGES BRINGEL,3700.0
MARIA UILZA NUNES NEVES,3700.0
ARESSA MICHELLE ESPARANO,3700.0
JHONNATAN BAIMA VASCONCELOS,3700.0
PERLA CRISTINA COUTO DA ROCHA,3700.0
MARIA BATISTA PEREIRA DE SOUZA,3700.0
EDILSON QUIRINO DA SILVA,3700.0
MARCOS ANTONIO ALBUQUERQUE BARROS,3700.0
ANTONIO CLAUDIO DIAS DA SILVA,3700.0
WERLES SANTOS SILVA,3700.0
VILMA DE OLIVEIRA MODESTO,3700.0
CLÁUDIO RIBEIRO DE LIMA,3700.0
MIRIAN ARAUJO,3700.0
MARIA CECILIA SILVA PIRES,3700.0
DILERMANDO LUIZ ZORTEA,3700.0
DANILA DE JESUS FEIO FORTE,3700.0
CLEUNICE DE JESUS CORREA VIEIRA,3700.0
JANDER CLEY DA SILVA FERREIRA,3700.0
MÁRCIO GERALDO BORGES DE SOUSA,3692.7
FRANCINEIDE DA CONCEICAO,3691.8
MARLLON DIEGO BRAUN DE LEMOS,3690.0
MAURILIO LIMA SOUSA,3687.5
EVERSON FRITSCH BRANCO,3679.6000000000004
ISAMARES SOARES DE MACEDO,3675.0
AIRTON DE SOUZA AMARAL,3675.0
GLEISSE DO SOCORRO RIBEIRO WANZELER,3670.57
JOSIVALDO SANTOS DA SILVA,3667.0
JOSE GOMES DE SOUSA,3665.9399999999996
SHEILA DE NAZARÉ SOUZA DO NASCIMENTO,3665.31
MARILENE LOBATO PINHEIRO,3665.0
PAULO AFONSO DA SILVA MARDOK,3665.0
IRANILSON TRINDADE DA SILVA,3664.5800000000004
ANTONIO BRAGA DE OLIVEIRA,3664.11
WILDENBERG MELO SOUSA,3663.9999999999995
JOSE HAROLDO GOMES BATISTA,3663.3
VALMOR CAZOL PEREIRA,3659.7
ELIANE VARGAS,3659.7
MONICA MARIA PINTO LIMA,3659.7
JOSÉ REINALDO DOS SANTOS,3657.5
IZABEL DE SOUZA,3657.0
LAÉRCIO GUTEMBERG FARIASDO VALE CALDERARO,3654.4799999999996
MARIA DAS GRAÇAS NUNES DOS SANTOS,3650.0
REGINA MARIA COSTA BARBOSA,3650.0
LEILA CRISTINA CAVALCANTE SANTOS,3650.0
ROGÉRIO LEMOS DE SOUZA,3650.0
TEÓFILO GOMES CANTO,3647.57
LEONICE SILVA CASTRO,3645.0
BEPDJY RE MEKRAGNOTI RE,3644.8
JEAN PEREIRA,3644.8
ALEANDRA DA SILVA CAVALCANTE,3644.8
GIANCARLOS LOPES PONTES,3644.8
DILMAR RIBAS,3644.8
APOLINARIO FARIAS DA SILVA,3644.7
MIGUEL BEZERRA SOARES,3644.17
ROSILENE ALVES DO NASCIMENTO,3640.0
MARIA DO AMPARO PEREIRA MARCIANO,3639.8
MARIA RAQUEL FERREIRA DOS SANTOS,3639.8
MARIA ALZEMIRA FERREIRA RODRIGUES,3639.8
CLEIDIANE RIBEIRO RODRIGUES DA CUNHA,3639.8
ROSILDA DA SILVA,3639.8
PÂMELA CRISTINA DA SILVA ALVES MARTINS,3639.8
ANA CLAUDIA MAGALHÃES,3638.35
OTONIEL ROSA FERREIRA,3638.0
ALCEMIRO RIBEIRO DA ROCHA,3637.0
WELDES DE JESUS APOLINÁRIO,3635.0
DARLAN PINTO PEREIRA,3635.0
LARISSA FERREIRA DE AZEVEDO,3630.0
LILIANNY RODRIGUES DE OLIVEIRA,3630.0
IVONALDO DOS SANTOS PESSOA,3625.0
JOELSON DIAS DA COSTA,3624.27
ANA MARIA DE JESUS LIMA DA COSTA,3623.2
NUNES BATISTA GONÇALVES,3620.38
RAIMUNDO OTAVIO VIANA MENDES,3620.0
ISAAC NUNES DOS SANTOS,3620.0
JOSE NAGIBE ROCHA,3620.0
CARLITO PRUDENTE CARDOSO,3619.9
FRANCILENE VALADARES SILVA,3618.0
RAIMUNDO EDSON DUARTE MALCHER,3615.0000000000005
ANA LUCIA DE OLIVEIRA COSTA,3615.0
DEUSDETE ALVES DA SILVA,3614.7
MARIA DE FATIMA DE AMORIM CARROLINO,3612.6000000000004
ROSELDO PEREIRA SILVA,3607.5
FRANCIELE DA CONCEICAO DOS SANTOS,3607.5
DIOGO DE SA CALIXTO,3607.5
ORLANDO SOUSA PINHEIRO,3607.5
ADEMIR CAMPELO DE ABREU,3605.75
ANA PAULA STRAPAZZON,3604.7
ANA PAULA FERREIRA SAMPAIO,3604.45
GILSON CALDAS DOS SANTOS,3604.27
OTENIEL LOBATO CORREA,3602.04
GERSON BARROS EUGENIO,3601.77
FRANCISCO TEIXEIRA DE MATOS,3600.0
DECIO FIGUEIRA DE MORAIS,3600.0
DINALVA DIAS CABRAL,3600.0
ORLANDO OHRENTU WAI WAI,3600.0
JOSE ANDÉ DA COMNCEIÇÃO GODINHO,3600.0
MARIA JOSE DA SILVA TAVARES,3600.0
NILTON PEDROSA,3600.0
EDWARD FERREIRA BITENCOURT,3600.0
SANDRA SUELY DIAS MORAES,3600.0
WEMBLEY LEMOS DE FARIAS,3600.0
SHIRLEY CRAVO DA SILVA,3600.0
JOSÉ AILTON DA SILVA,3600.0
DIONIZIO ALMEIDA CARDOSO JUNIOR,3600.0
ANTONIO PICANÇO JUNIOR,3600.0
ANA CLAUDETE DA SILVA ALVES,3600.0
LIA SANTANA BALIEIRO,3598.6
CRISTIANE DA SILVA SOARES,3596.8
KEIMENSON BRITO NASCIMENTO,3595.3999999999996
GABRIEL JERÔNIMO DOS PASSOS MONTEIRO,3594.270000000001
FAUSTO DIOGO DIAS BARROS,3585.0
ROZEMIRO GOMES SOUZA BRITO,3584.72
SEBASTIÃO ROBERTO LIMA PEREIRA,3580.0
TOBIAS CARVALHO BATISTA,3580.0
ERICK ALVES DA SILVA,3577.05
DIVANI OLIVEIRA SILVA,3571.8
CARLOS RIBEIRO DE SANTANA,3569.0
ÍTALO BENEDITO DA CRUZ MAGALHÃES,3565.8499999999995
ALESSANDRO GATO BARROS,3564.0
GILDON CARLOS FERRO ANUNCIAÇÃO,3563.35
ANTONIA SANDRA PRADO DE LIMA,3563.35
MICHAEL JACKSON FERREIRA DE SOUZA,3561.35
GUTEMBERG PERDIGÃO DOS SANTOS,3560.0
RUBENS MENDES DE SOUSA,3554.5
JOÃO RODRIGUES DE BARROS FILHO,3550.0
EDMAR PEREIRA RAMOS,3550.0
MARIA INALDE GONCALVES LIMA,3550.0
JOSIAS SILVA RIBEIRO,3550.0
MARCELO RODRIGUES LIMA,3550.0
JOSE BENEDITO GONCALVES FERNANDES,3549.9700000000003
JOAO BOSCO FERREIRA BRIGANTE,3545.0
EVERTON ARAUJO DA COSTA,3545.0
EDINALVA DA SILVA NERY,3545.0
JOSÉ SIMPLÍCIO DE SOUSA,3544.0
GABRIEL DOMINGOS DO NASCIMENTO,3543.4700000000003
ANSELMO AFONSO GOES LIMA,3542.2499999999995
LUIZ PEREIRA DOS SANTOS,3541.75
DUCELINA LOPES RIBEIRO,3539.8
FRANCISCO MARCELO AMORIM BRAGA,3539.56
WEVERTON MOREIRA VITAL,3538.0
ANTONIO DOS SANTOS PINTO,3536.0
ALAIM JEORGE BRABO DE SOUSA,3535.9
MIGUEL PEREIRA,3535.0
LUCINDA SANTOS RIBEIRO,3532.1
RAIMUNDO ORANDINO MARINHO DE ARAUJO,3530.0
LINDALVA ALMEIDA DE OLIVEIRA,3530.0
ILDENE DOS SANTOS RIOS,3530.0
BENEDITA PINHEIRO DA TRINDADE SILVA,3520.8999999999996
SIMONE PINTO DE ALMEIDA,3520.0
JARCILENE BATISTA,3520.0
JOÃO NATANAEL SILVA SOUSA,3520.0
FRANCISCO EDILSON CALDAS DE OLIVEIRA,3520.0
ÉLIO ALVES DE BARROS,3520.0
GILVAN MARTINS DE OLIVEIRA,3518.0
ALDENIR DO VALE DA SILVA,3516.5
CACILDES FERREIRA FRANÇA,3513.3
JACQUELINE CARDOSO PEREIRA,3510.45
MARCIA MARIA PEREIRA DA COSTA,3500.8999999999996
JOACIR ARAÚJO CHAVES,3500.0000000000005
MADSON FRANCISCO DA CRUZ PEREIRA,3500.0000000000005
ROGÉRIO SERELLI MACEDO,3500.0
ALINE PRISCILA DA SILVA FERNANDES,3500.0
MARIA DE NAZARE DA COSTA SOUSA,3500.0
MARIA SOLIDADE PRAIANO ALVES,3500.0
PAULO MORAES DA COSTA,3500.0
JUCIMARA SILVA DE SOUZA,3500.0
JIOMAR BARBOSA DE JESUS,3500.0
NAFTTALI DE SOUSA LIMA,3500.0
ANALICE BEZERRA RODRIGUES PINHEIRO,3500.0
EMERSON DE LIMA CANTO,3500.0
DAYVID DOS SANTOS PEREIRA,3500.0
JOCENILDO COSTA DE ARAUJO,3500.0
MARIA IZABEL BARBOSA DE SOUZA,3500.0
JOAO SANTANA DE CARVALHO FILHO,3500.0
GILBERTO NASCIMENTO DA SILVA JUNIOR,3500.0
ALVARO DA COSTA LEAO,3500.0
ANTÔNIO SÉRGIO MARINHO JORGE,3500.0
HAROLDO DA SILVA SANTOS,3500.0
CLAUDETE SOUZA DAMASCENO,3500.0
MARIA DO SOCORRO LIMA DA COSTA,3500.0
ESMERALDA DE SOUSA GOMES,3500.0
GEZIEL WALACE LEMOS DA SILVA,3500.0
ODINEIDE DA SILVA MOTA DE SENA,3500.0
ELIETE DE NAZARÉ DOS SANTOS,3500.0
MARLY MACEDO MATOS GASPAR,3500.0
ELIZANGELA MARIA CORREIA DA SILVA,3500.0
DIEGO PEREIRA DE ARAUJO,3500.0
JOANA MARIA DOS SANTOS MARTINS,3500.0
RENATO SOARES DA SILVA,3500.0
WILLIAM FERREIRA LIMA,3500.0
ANTONIO GOMES SILVA,3500.0
MARIA OLINDINA LOPES GOMES SOARES,3500.0
MARILZA BRITO DE SOUZA,3500.0
ELZA GONCALVES DE ALMEIDA TAVARES,3500.0
IEDA DO SOCORRO OLIVEIRA DA CONCEIÇÃO,3500.0
CLEYTON DE ALMEIDA PAIVA,3500.0
DINAIR DA SILVA ARCÂNGELA RIBEIRO,3500.0
MIGUEL DA SILVA BANDEIRA,3500.0
AGENOR DOS SANTOS MARTINS,3500.0
JOÃO JOSÉ DA SILVA,3500.0
GEISIANE OLIVEIRA FREITAS,3500.0
JOAO DAMACENA FEITOSA DE SOUZA,3499.0
RONIVALDO FERNANDES DO CARMO,3498.65
ANTONIO FRANCISCO SILVA DE ALMEIDA,3497.5
CINTHYA APARECIDA MACEDO MENDES,3497.5
EVAIR DE OLIVIERA SOUZA,3497.5
VALDIRENE SOUSA QUARESMA,3497.5
JEOVANE ACACIO DE ARAUJO JUNIOR,3497.5
RONEY SOARES CAVALCANTE SILVA,3497.5
VITALINO DE SOUSA AQUINO,3497.5
SUEDE DE ARAUJO DINIZ,3497.5
EDILSON NASCIMENTO SANTOS,3496.0
MARIA MARTHA SILVA E SOUZA AGUIAR,3494.79
GENILSON GONÇALVES DE SOUSA,3491.9999999999995
ANTONIO FERREIRA DA SILVA,3490.9
RODINELIO RIBEIRO DOS SANTOS,3490.0
HERBERT COSTA MACIEL,3490.0
CARMELIO ARAUJO DOS SANTOS,3489.9
MARIO FERNANDO TAVARES SANTOS,3488.95
RONICLEY ALVES DE OLIVEIRA,3486.9
CARLOS MATIAS MELO,3486.0
ITALO GOMES RICARDO DA SILVA,3485.0
DIRCEU CAVALCANTI RIGONI,3482.7
LINDALVA BENTES DE AMORIM,3480.9
MAGNO GONÇALVES AGUIAR,3480.5699999999997
ALDO BORGES DE SOUZA JUNIOR,3480.0
DELMIRO NASCIMENTO DOS SANTOS,3480.0
ARILSON DA SILVA PAES,3480.0
CLEIDSON FERREIRA CHAVES,3479.9
ELIAS FERREIRA SANTANA,3470.0
JARDEL LUIS CASTRO GUIMARÃES,3469.8
WANDERSON FERNANDES DE ARAUJO,3465.34
MILTON MORAIS,3464.66
ALDERINA MARTINS DOS REIS SANTOS,3461.0
TATIANE MENDES DE MATOS,3460.0
ERIANA LEÃO DIAS,3456.4
RAIMUNDA NASCIMENTO RODRIGUES,3455.55
MARCO MANOEL PINTO CUNHA,3455.37
ELIELSON GUIMARÃES SAKURADA,3454.9
ORIVALDO DO ESPIRITO SANTO MAGNO DA POÇA,3451.95
ANTONIO MARCOS LUCIANA,3450.98
FRANCISCO SEVERINO DOS SANTOS FILHO,3450.2
RONIVALDO MELO GOUVEIA,3449.0
CHARLES GUTIERE MARTINS DE MELO,3448.8
JOSIMAR TOLINTINO FERREIRA,3448.24
MARCOS ANTONIO DE OLIVEIRA,3444.09
GUILHERME PEREIRA FILHO,3444.0
EDVALDO PEREIRA BATISTA,3443.5
SOLANGE ROSA DE AQUINO GOMES,3440.0
DEUSELINA MOREIRA MONTELO,3435.9
MANOEL JOSÉ BRITO DOS SANTOS,3430.0
MARINÊLDE ALVES DA SILVA,3430.0
IZAIAS DA COSTA MORAES,3429.45
SILVIO MARCOS GONÇALVES COSTA,3424.85
LUCIENE TORRES DA SILVA,3421.0
MICILENE DOS REIS MIRANDA DE LÍRA,3420.0
DOMINGOS DA CONCEIÇÃO COSTA,3419.9
ROMEU DA COSTA CARVALHO,3418.16
LILIAN ALENCAR CARDOSO,3415.0
PAULO SERGIO EVANGELISTA RODRIGUES,3410.52
FRANCILENE OLIVEIRA DE MORAIS,3409.85
REGINALDO DE SOUZA MAGALHAES,3409.62
JOSÉ CLEIDES PEREIRA,3408.49
SELMA ALMEIDA SPOSITO,3408.3599999999997
CASSIANO DOS SANTOS BORGES,3405.0
AGNA MARIA DA SILVA FERREIRA,3404.45
ILZA ALVES SOARES PANTOJA,3404.0
MARIA CLÁUDIA PAIVA COSTA CANTANHEDE,3402.6099999999997
OSMAZIR FERREIRA DA SILVA JUNIOR,3400.0
ANTONIO SILVA DE LUCENA,3400.0
ALZENIR DA SILVA NASCIMENTO,3400.0
ELCIANE CORREA RIBEIRO,3400.0
MARLENE DE SOUSA REIS,3400.0
ANTONIA MARIA COELHO DE SOUSA,3400.0
FRANCISCO ADERBAL DE OLIVEIRA,3400.0
OZIEL SIQUEIRA FERREIRA,3394.9
JULIA DE ABREU FONTENELLE LOPES,3392.05
FABIO LUIZ DOS SANTOS,3388.2200000000003
VALDENEZ BATISTA DA SILVA,3386.64
CARLIO PEREIRA,3384.45
FRANCISCO ALVES DE SOUSA,3378.7
BEPIO KAIAPO,3378.0
CICERO BATISTA COSTA CAVALCANTE,3377.91
ELISSONETH CARDOSO DA SILVA,3376.58
WIRATON RESENDE DA SILVA,3375.3199999999997
FERNANDO OLIVEIRA DE MELO,3374.59
MARIA JOSE BEZERRA DO AMARAL,3372.0299999999997
MICHEL DE JESUS BARBOSA LIMA,3370.0
ALLAN THIAGO DE SOUSA CORREA,3369.7200000000003
GLEYDSON ALVES PONTES,3361.8
JAILSON BARBOSA DE MESQUITA,3360.79
JORCILEY LUIZ BARBOSA,3360.45
WALTER DE ALMEIDA ARAÚJO,3359.05
DOMINGOS MANOEL DE SOUSA AGUIAR,3359.0
LAUDI JOSÉ WITECK,3359.0
JESSE VIRGOLINO ROCHA,3357.6800000000003
FABIANO MOREIRA DE CARVALHO,3354.0
EDIMARA VAREJÃO SOUTO,3352.4
PAULO JOSÉ DA SILVA SANTOS,3351.2
UANDERSON RODRIGUES SANTANA,3350.49
SARA DOS SANTOS SOARES,3350.0
DINAMAR GUERRA DE ALMEIDA,3349.5
JOSE RIVANALDO ARAUJO,3349.3999999999996
JOSE MARIA DE SOUSA MOREIRA,3345.8
HAROLDO NAZARE VENANCIO BARBOSA JUNIOR,3345.0
JOHN PABLO DOS SANTOS OLIVEIRA,3345.0
MURILO ÂNGELO VIDAL DO VALE,3342.0
ITAMAR NOGUEIRA,3340.0
HERBER MOABIA CHAVES SANTOS,3336.8
CLAUDINES ALVES DA COSTA,3335.0
ALFREDO DO SOCORRO BENTES DE ABREU,3334.6
EUCLENIO ARRUDA DE SOUZA,3334.25
